order_id,order_date,customer_id,store_id,payment_method,order_status
O031281,2024-09-24,C01104,S012,Debit Card,Completed
O031282,2024-04-10,C01911,S009,Credit Card,Completed
O031283,2024-03-19,C00011,S031,Credit Card,Completed
O031284,2025-03-17,C01462,S007,Debit Card,Completed
O031285,2025-04-05,C01760,S031,Credit Card,Completed
O031286,2024-06-08,C01182,S031,Bank Transfer,Completed
O031287,2024-08-02,C00245,S031,Bank Transfer,Completed
O031288,2024-12-12,C00141,S031,Bank Transfer,Completed
O031289,2025-11-11,C04708,S010,Debit Card,Completed
O031290,2025-04-15,C03903,S031,Bank Transfer,Completed
O031291,2025-08-13,C00245,S006,Debit Card,Completed
O031292,2025-06-02,C03329,S002,E-Wallet,Completed
O031293,2025-02-16,C03385,S031,E-Wallet,Completed
O031294,2024-06-13,C00637,S031,Credit Card,Completed
O031295,2025-04-10,C02776,S031,Debit Card,Completed
O031296,2024-04-07,C01798,S031,Debit Card,Completed
O031297,2025-06-17,C04831,S031,E-Wallet,Cancelled
O031298,2025-03-12,C04697,S031,E-Wallet,Completed
O031299,2024-12-05,C04992,S025,Debit Card,Completed
O031300,2025-11-20,C00048,S031,E-Wallet,Completed
O031301,2025-09-22,C03750,S031,E-Wallet,Completed
O031302,2024-11-15,C03420,S021,Credit Card,Completed
O031303,2024-08-13,C00645,S031,Credit Card,Completed
O031304,2024-03-12,C02625,S031,Credit Card,Completed
O031305,2025-08-10,C03529,S024,Debit Card,Completed
O031306,2025-06-02,C00845,S031,E-Wallet,Completed
O031307,2025-07-02,C00352,S028,Debit Card,Completed
O031308,2025-09-04,C00525,S028,E-Wallet,Completed
O031309,2025-11-17,C03413,S031,E-Wallet,Completed
O031310,2024-03-06,C01407,S031,E-Wallet,Completed
O031311,2025-11-21,C01463,S031,Bank Transfer,Completed
O031312,2025-10-30,C03046,S031,Debit Card,Completed
O031313,2024-01-19,C00169,S031,E-Wallet,Cancelled
O031314,2025-04-19,C00610,S031,Credit Card,Completed
O031315,2025-05-31,C02937,S031,E-Wallet,Completed
O031316,2025-05-12,C03472,S022,E-Wallet,Completed
O031317,2024-12-01,C01960,S031,Debit Card,Completed
O031318,2025-10-13,C02002,S005,Cash,Completed
O031319,2024-06-26,C01086,S026,E-Wallet,Completed
O031320,2024-02-25,C01801,S030,Debit Card,Completed
O031321,2024-12-18,C03229,S031,Bank Transfer,Completed
O031322,2024-11-24,C01738,S019,E-Wallet,Completed
O031323,2025-11-12,C02102,S031,E-Wallet,Completed
O031324,2025-11-01,C01916,S005,Credit Card,Completed
O031325,2025-10-19,C00924,S031,Bank Transfer,Completed
O031326,2024-12-28,C02809,S019,Credit Card,Completed
O031327,2024-04-13,C03815,S022,Cash,Completed
O031328,2024-10-09,C02237,S024,Credit Card,Completed
O031329,2024-10-01,C04130,S031,Credit Card,Completed
O031330,2024-08-03,C03540,S023,Cash,Completed
O031331,2024-03-08,C00093,S031,E-Wallet,Completed
O031332,2025-10-16,C01874,S031,Credit Card,Completed
O031333,2025-09-16,C02404,S031,Debit Card,Cancelled
O031334,2025-05-28,C04874,S031,Credit Card,Completed
O031335,2025-10-29,C03352,S031,Bank Transfer,Completed
O031336,2024-10-05,C02266,S031,E-Wallet,Completed
O031337,2025-09-09,C00241,S026,Debit Card,Completed
O031338,2025-05-26,C04264,S003,Cash,Completed
O031339,2025-10-08,C02321,S024,E-Wallet,Completed
O031340,2025-12-08,C03626,S009,Cash,Completed
O031341,2024-01-30,C03876,S031,E-Wallet,Completed
O031342,2025-11-24,C04735,S031,Bank Transfer,Completed
O031343,2025-10-30,C03765,S031,E-Wallet,Completed
O031344,2025-04-01,C00178,S025,E-Wallet,Returned
O031345,2025-02-04,C00162,S031,E-Wallet,Completed
O031346,2024-04-14,C00524,S031,Debit Card,Completed
O031347,2024-12-03,C00001,S031,E-Wallet,Completed
O031348,2024-07-11,C02058,S011,Cash,Cancelled
O031349,2024-06-22,C04469,S023,Debit Card,Completed
O031350,2025-12-21,C04948,S031,E-Wallet,Completed
O031351,2024-11-26,C01524,S031,Bank Transfer,Completed
O031352,2024-11-19,C01532,S005,Cash,Completed
O031353,2024-09-21,C00209,S031,Bank Transfer,Completed
O031354,2025-05-04,C03902,S031,Credit Card,Completed
O031355,2024-11-22,C02395,S022,Debit Card,Cancelled
O031356,2025-02-15,C04367,S031,E-Wallet,Completed
O031357,2024-11-21,C00498,S031,Credit Card,Completed
O031358,2025-12-12,C00706,S025,E-Wallet,Completed
O031359,2025-05-09,C03000,S004,Debit Card,Completed
O031360,2024-02-28,C01002,S012,Debit Card,Completed
O031361,2025-10-09,C02868,S031,E-Wallet,Completed
O031362,2025-05-27,C03085,S020,Debit Card,Completed
O031363,2025-12-19,C03359,S031,Credit Card,Completed
O031364,2024-02-20,C04851,S031,E-Wallet,Completed
O031365,2024-01-07,C04574,S031,Bank Transfer,Completed
O031366,2025-11-03,C02583,S014,Bank Transfer,Completed
O031367,2025-03-13,C01003,S031,E-Wallet,Completed
O031368,2024-06-14,C00563,S020,Bank Transfer,Returned
O031369,2024-01-12,C02626,S025,Debit Card,Completed
O031370,2025-12-31,C02662,S031,Credit Card,Completed
O031371,2024-12-05,C00645,S007,E-Wallet,Completed
O031372,2024-01-04,C00496,S030,Cash,Completed
O031373,2025-04-03,C03554,S018,Debit Card,Completed
O031374,2025-07-06,C04429,S011,E-Wallet,Completed
O031375,2025-02-01,C04973,S031,Credit Card,Completed
O031376,2024-03-10,C03815,S031,E-Wallet,Completed
O031377,2024-03-28,C01556,S031,Bank Transfer,Completed
O031378,2025-10-18,C03144,S006,Debit Card,Completed
O031379,2025-10-18,C03274,S031,Credit Card,Completed
O031380,2025-11-23,C00692,S031,E-Wallet,Completed
O031381,2025-01-26,C04467,S031,Debit Card,Completed
O031382,2024-02-19,C02112,S007,Cash,Completed
O031383,2025-03-21,C04059,S012,Debit Card,Completed
O031384,2025-09-14,C03202,S031,E-Wallet,Completed
O031385,2024-02-15,C02846,S031,Bank Transfer,Completed
O031386,2025-09-25,C01740,S031,Credit Card,Completed
O031387,2025-04-06,C04840,S031,Debit Card,Completed
O031388,2024-04-19,C02608,S031,E-Wallet,Completed
O031389,2024-09-22,C03621,S023,Debit Card,Completed
O031390,2024-08-07,C00927,S024,Debit Card,Completed
O031391,2024-09-11,C01025,S031,E-Wallet,Completed
O031392,2024-09-09,C01517,S025,Debit Card,Completed
O031393,2024-05-22,C03355,S031,Debit Card,Completed
O031394,2024-06-21,C03369,S030,E-Wallet,Completed
O031395,2025-06-17,C02004,S031,Credit Card,Completed
O031396,2024-01-04,C00715,S008,Credit Card,Completed
O031397,2025-07-06,C00579,S031,Debit Card,Completed
O031398,2024-05-06,C01960,S028,Debit Card,Completed
O031399,2025-07-02,C04999,S031,Credit Card,Completed
O031400,2025-11-27,C00460,S031,Credit Card,Completed
O031401,2024-02-08,C02219,S031,E-Wallet,Completed
O031402,2024-05-09,C00590,S031,E-Wallet,Completed
O031403,2025-01-10,C04410,S031,Debit Card,Completed
O031404,2025-08-11,C04238,S002,Debit Card,Completed
O031405,2024-05-02,C03126,S021,Debit Card,Completed
O031406,2025-01-28,C02658,S031,Debit Card,Completed
O031407,2025-04-25,C02533,S031,Bank Transfer,Completed
O031408,2024-04-26,C01523,S027,,Completed
O031409,2024-09-24,C02062,S031,E-Wallet,Completed
O031410,2025-07-02,C02677,S031,Bank Transfer,Completed
O031411,2025-12-14,C02989,S031,Bank Transfer,Completed
O031412,2025-04-16,C02981,S024,E-Wallet,Completed
O031413,2024-09-18,C02003,S002,Credit Card,Completed
O031414,2024-09-01,C02111,S005,E-Wallet,Completed
O031415,2024-10-30,C03295,S029,Credit Card,Completed
O031416,2024-07-30,C01528,S031,Debit Card,Completed
O031417,2025-07-24,C04664,S031,E-Wallet,Completed
O031418,2024-03-19,C00730,S031,Credit Card,Completed
O031419,2024-04-16,C02776,S031,E-Wallet,Completed
O031420,2025-12-03,C02415,S013,Cash,Completed
O031421,2025-03-31,C04369,S014,Cash,Completed
O031422,2024-04-02,C01609,S007,Cash,Completed
O031423,2024-04-07,C02587,S022,E-Wallet,Completed
O031424,2025-12-06,C01861,S015,Cash,Completed
O031425,2025-01-31,C00055,S031,E-Wallet,Completed
O031426,2025-02-02,C04041,S031,Credit Card,Completed
O031427,2024-07-09,C01361,S031,Cash,Completed
O031428,2025-06-19,C01615,S026,E-Wallet,Completed
O031429,2025-04-24,C00819,S031,Credit Card,Completed
O031430,2025-02-28,C03482,S013,Cash,Completed
O031431,2024-04-06,C02124,S031,Bank Transfer,Completed
O031432,2025-08-14,C02682,S013,Credit Card,Completed
O031433,2025-11-18,C01086,S014,Debit Card,Completed
O031434,2024-10-26,C01455,S031,E-Wallet,Completed
O031435,2025-09-29,C02112,S031,Bank Transfer,Completed
O031436,2024-10-06,C03017,S004,E-Wallet,Completed
O031437,2024-01-13,C02856,S031,Credit Card,Completed
O031438,2025-02-18,C03749,S015,Debit Card,Completed
O031439,2024-03-15,C03603,S031,E-Wallet,Completed
O031440,2024-07-16,C01772,S026,Debit Card,Completed
O031441,2025-07-26,C01311,S031,Bank Transfer,Completed
O031442,2025-03-18,C04863,S027,Cash,Cancelled
O031443,2024-11-24,C03354,S031,E-Wallet,Completed
O031444,2024-06-10,C01651,S031,Credit Card,Completed
O031445,2025-05-28,C04368,S024,Credit Card,Completed
O031446,2024-12-03,C02514,S022,Cash,Completed
O031447,2025-09-06,C02615,S024,Cash,Completed
O031448,2025-07-07,C01015,S031,Bank Transfer,Completed
O031449,2025-03-02,C04836,S017,Debit Card,Completed
O031450,2024-05-24,C04345,S031,Bank Transfer,Completed
O031451,2024-04-22,C01078,S026,Debit Card,Cancelled
O031452,2024-01-31,C01683,S009,Cash,Completed
O031453,2024-05-04,C00290,S008,E-Wallet,Completed
O031454,2024-10-01,C03953,S001,E-Wallet,Completed
O031455,2025-07-02,C03080,S031,E-Wallet,Completed
O031456,2024-02-04,C01330,S031,Debit Card,Completed
O031457,2024-12-26,C02587,S029,Credit Card,Completed
O031458,2025-03-31,C03515,S031,E-Wallet,Completed
O031459,2024-07-19,C00209,S031,Credit Card,Completed
O031460,2025-06-06,C02584,S019,Credit Card,Completed
O031461,2024-02-28,C00375,S005,Cash,Completed
O031462,2024-08-10,C01231,S025,Cash,Completed
O031463,2024-03-24,C02584,S001,Cash,Completed
O031464,2024-09-14,C04936,S031,Credit Card,Completed
O031465,2024-02-06,C00497,S016,E-Wallet,Completed
O031466,2024-12-22,C04466,S015,Credit Card,Completed
O031467,2025-11-28,C01755,S031,Debit Card,Completed
O031468,2025-07-16,C04243,S031,E-Wallet,Completed
O031469,2024-08-18,C04384,S031,Credit Card,Completed
O031470,2025-09-03,C03690,S031,Bank Transfer,Completed
O031471,2024-04-09,C00543,S024,Debit Card,Completed
O031472,2025-02-12,C03234,S031,E-Wallet,Completed
O031473,2024-09-15,C00315,S008,Debit Card,Completed
O031474,2025-09-11,C00591,S015,Cash,Completed
O031475,2024-11-18,C00657,S031,Credit Card,Completed
O031476,2025-10-14,C02128,S031,E-Wallet,Completed
O031477,2025-08-26,C04290,S031,Bank Transfer,Completed
O031478,2025-07-13,C02058,S029,E-Wallet,Completed
O031479,2025-11-12,C02158,S031,Debit Card,Completed
O031480,2024-09-10,C02713,S002,Cash,Completed
O031481,2025-04-22,C02076,S031,Bank Transfer,Cancelled
O031482,2024-11-23,C04545,S031,E-Wallet,Completed
O031483,2024-08-02,C04118,S031,Bank Transfer,Completed
O031484,2024-09-29,C01915,S031,E-Wallet,Completed
O031485,2024-06-28,C02584,S031,E-Wallet,Completed
O031486,2024-12-05,C00929,S031,Bank Transfer,Completed
O031487,2025-06-13,C04861,S031,E-Wallet,Completed
O031488,2024-04-25,C02046,S031,E-Wallet,Completed
O031489,2024-04-28,C03591,S010,Credit Card,Completed
O031490,2025-11-27,C00524,S031,E-Wallet,Completed
O031491,2024-08-03,C01114,S014,Cash,Completed
O031492,2024-11-21,C04682,S031,Bank Transfer,Completed
O031493,2025-11-18,C04121,S019,E-Wallet,Completed
O031494,2025-01-19,C00608,S031,Credit Card,Cancelled
O031495,2025-11-04,C00156,S031,Credit Card,Completed
O031496,2024-02-19,C01188,S005,Debit Card,Completed
O031497,2024-10-27,C03895,S028,Credit Card,Cancelled
O031498,2024-11-05,C04414,S022,Debit Card,Completed
O031499,2024-07-18,C04936,S021,Cash,Completed
O031500,2025-05-30,C04209,S031,Credit Card,Completed
O031501,2024-02-14,C00259,S002,E-Wallet,Completed
O031502,2025-02-09,C03872,S031,Debit Card,Completed
O031503,2025-12-06,C03846,S021,Bank Transfer,Completed
O031504,2025-12-03,C01097,S031,Credit Card,Completed
O031505,2025-09-05,C00147,S031,E-Wallet,Completed
O031506,2024-06-11,C04376,S030,E-Wallet,Completed
O031507,2024-02-20,C04787,S018,E-Wallet,Completed
O031508,2024-11-24,C00171,S024,Cash,Completed
O031509,2025-10-15,C02110,S018,Credit Card,Completed
O031510,2024-02-20,C04378,S031,Credit Card,Completed
O031511,2024-12-31,C03697,S001,Debit Card,Completed
O031512,2025-02-25,C04944,S026,Cash,Completed
O031513,2024-07-02,C01105,S031,Credit Card,Completed
O031514,2024-02-15,C02693,S001,Debit Card,Completed
O031515,2024-05-04,C01726,S031,Bank Transfer,Completed
O031516,2025-06-17,C03771,S002,E-Wallet,Completed
O031517,2024-08-10,C02540,S010,Credit Card,Completed
O031518,2025-06-12,C03848,S031,Cash,Completed
O031519,2025-04-11,C00036,S013,Debit Card,Completed
O031520,2024-02-04,C04381,S031,E-Wallet,Completed
O031521,2024-06-02,C02013,S029,Credit Card,Completed
O031522,2025-12-19,C04066,S031,Credit Card,Completed
O031523,2025-10-06,C01381,S006,Bank Transfer,Cancelled
O031524,2024-01-06,C04195,S031,E-Wallet,Completed
O031525,2025-01-12,C03002,S031,Bank Transfer,Completed
O031526,2024-04-17,C01103,S031,Bank Transfer,Completed
O031527,2024-09-21,C00988,S001,E-Wallet,Completed
O031528,2024-06-08,C00817,S031,E-Wallet,Completed
O031529,2024-02-18,C01547,S031,Credit Card,Completed
O031530,2025-03-15,C02516,S022,Credit Card,Completed
O031531,2025-11-12,C04609,S005,E-Wallet,Completed
O031532,2025-05-31,C00555,S017,Debit Card,Completed
O031533,2024-04-16,C00196,S031,Bank Transfer,Completed
O031534,2024-10-10,C01680,S012,Cash,Completed
O031535,2024-04-03,C04899,S014,E-Wallet,Completed
O031536,2024-11-08,C02054,S031,Credit Card,Completed
O031537,2025-06-01,C00761,S031,E-Wallet,Completed
O031538,2024-05-24,C03714,S031,E-Wallet,Completed
O031539,2025-08-11,C04254,S031,Bank Transfer,Completed
O031540,2025-10-02,C02456,S030,Debit Card,Completed
O031541,2024-03-26,C03162,S026,Credit Card,Completed
O031542,2025-05-24,C04150,S031,Bank Transfer,Completed
O031543,2025-02-12,C04231,S031,Credit Card,Completed
O031544,2024-05-03,C02813,S012,E-Wallet,Completed
O031545,2025-06-23,C00888,S029,Debit Card,Completed
O031546,2025-12-09,C02924,S031,E-Wallet,Completed
O031547,2024-01-13,C04140,S031,E-Wallet,Completed
O031548,2025-07-07,C01060,S031,Cash,Completed
O031549,2025-06-13,C00428,S004,Bank Transfer,Completed
O031550,2025-09-30,C01686,S031,Cash,Cancelled
O031551,2025-11-18,C01705,S005,Debit Card,Completed
O031552,2025-08-09,C02876,S031,Bank Transfer,Completed
O031553,2025-07-16,C01480,S014,Cash,Completed
O031554,2024-08-16,C03497,S009,Debit Card,Completed
O031555,2024-11-27,C00424,S031,Credit Card,Completed
O031556,2024-03-26,C04033,S007,Cash,Completed
O031557,2025-05-28,C00094,S012,Cash,Completed
O031558,2025-08-20,C04248,S031,Credit Card,Completed
O031559,2024-07-01,C03184,S011,Debit Card,Completed
O031560,2024-12-29,C01984,S015,Cash,Completed
O031561,2025-05-31,C03674,S029,E-Wallet,Completed
O031562,2025-07-30,C02718,S029,E-Wallet,Completed
O031563,2024-11-17,C01611,S007,Cash,Completed
O031564,2024-07-24,C03888,S014,Debit Card,Completed
O031565,2025-12-29,C04596,S018,Cash,Completed
O031566,2025-12-04,C03539,S031,Debit Card,Completed
O031567,2024-11-09,C03056,S010,Bank Transfer,Completed
O031568,2025-05-01,C00508,S007,Debit Card,Completed
O031569,2025-05-21,C04131,S031,E-Wallet,Completed
O031570,2024-07-26,C00833,S031,E-Wallet,Completed
O031571,2025-09-27,C04637,S031,Bank Transfer,Completed
O031572,2025-09-14,C01434,S031,E-Wallet,Completed
O031573,2024-01-11,C00466,S027,Debit Card,Completed
O031574,2025-03-13,C00491,S031,Bank Transfer,Completed
O031575,2025-12-13,C03858,S031,Debit Card,Completed
O031576,2024-03-26,C02566,S021,Debit Card,Completed
O031577,2025-10-25,C03755,S031,Bank Transfer,Completed
O031578,2025-12-27,C00186,S001,Bank Transfer,Completed
O031579,2025-07-04,C04889,S031,E-Wallet,Completed
O031580,2025-11-07,C03509,S017,Debit Card,Completed
O031581,2024-08-24,C03719,S031,Credit Card,Completed
O031582,2024-12-08,C02465,S031,E-Wallet,Cancelled
O031583,2024-01-22,C04153,S031,Credit Card,Completed
O031584,2024-02-04,C03602,S018,Cash,Completed
O031585,2025-03-13,C04136,S031,E-Wallet,Completed
O031586,2025-11-03,C04687,S031,E-Wallet,Completed
O031587,2025-05-09,C00621,S004,Debit Card,Completed
O031588,2024-05-28,C00643,S031,E-Wallet,Completed
O031589,2025-07-02,C04144,S031,Bank Transfer,Completed
O031590,2025-10-03,C03673,S003,Cash,Completed
O031591,2024-10-21,C04351,S018,E-Wallet,Completed
O031592,2025-05-30,C02905,S031,E-Wallet,Completed
O031593,2025-06-19,C00140,S002,Credit Card,Completed
O031594,2024-02-01,C03381,S031,E-Wallet,Completed
O031595,2024-12-08,C04915,S008,Credit Card,Completed
O031596,2024-11-27,C01508,S031,Credit Card,Completed
O031597,2025-08-24,C03546,S031,Bank Transfer,Completed
O031598,2025-05-26,C00731,S031,Debit Card,Cancelled
O031599,2025-02-28,C03862,S009,Cash,Completed
O031600,2024-10-22,C00142,S031,Credit Card,Completed
O031601,2024-04-21,C02938,S031,Bank Transfer,Completed
O031602,2024-09-28,C04206,S027,Credit Card,Cancelled
O031603,2024-06-21,C02689,S023,Credit Card,Completed
O031604,2025-11-10,C00499,S031,E-Wallet,Completed
O031605,2024-01-27,C03184,S005,Credit Card,Completed
O031606,2024-10-05,C01172,S011,Debit Card,Completed
O031607,2025-05-03,C01585,S029,Credit Card,Returned
O031608,2024-09-06,C04804,S031,Credit Card,Completed
O031609,2024-12-14,C01141,S003,Cash,Completed
O031610,2024-11-19,C03359,S031,Credit Card,Completed
O031611,2024-05-08,C03511,S031,E-Wallet,Completed
O031612,2024-10-28,C02855,S009,Cash,Completed
O031613,2024-09-10,C04423,S027,Debit Card,Completed
O031614,2024-10-07,C00826,S031,E-Wallet,Completed
O031615,2025-12-03,C01621,S031,E-Wallet,Completed
O031616,2025-12-15,C04668,S031,E-Wallet,Completed
O031617,2024-02-23,C02649,S031,Debit Card,Completed
O031618,2025-01-16,C01008,S031,Credit Card,Completed
O031619,2024-04-07,C00224,S002,Cash,Completed
O031620,2025-03-20,C04930,S031,E-Wallet,Completed
O031621,2024-12-03,C02908,S031,Bank Transfer,Completed
O031622,2025-02-11,C01632,S031,E-Wallet,Completed
O031623,2025-03-11,C02461,S031,E-Wallet,Completed
O031624,2024-03-10,C04093,S009,Cash,Completed
O031625,2024-09-07,C01778,S031,Credit Card,Completed
O031626,2024-03-15,C04953,S029,Cash,Completed
O031627,2024-11-20,C03882,S012,Debit Card,Completed
O031628,2025-08-15,C01779,S031,E-Wallet,Cancelled
O031629,2025-01-09,C02028,S031,Bank Transfer,Completed
O031630,2024-09-22,C00064,S031,E-Wallet,Completed
O031631,2025-12-20,C02963,S002,E-Wallet,Completed
O031632,2024-02-01,C02575,S001,Debit Card,Completed
O031633,2024-11-10,C01302,S031,E-Wallet,Completed
O031634,2025-11-03,C04735,S031,E-Wallet,Completed
O031635,2024-10-11,C04121,S031,E-Wallet,Completed
O031636,2025-04-24,C04951,S031,E-Wallet,Completed
O031637,2025-06-01,C04973,S003,E-Wallet,Completed
O031638,2024-08-04,C00930,S031,Bank Transfer,Completed
O031639,2025-02-27,C01230,S001,E-Wallet,Completed
O031640,2024-12-29,C04463,S031,Credit Card,Completed
O031641,2025-09-16,C03365,S020,Credit Card,Completed
O031642,2024-08-26,C02201,S029,Credit Card,Completed
O031643,2024-12-21,C03648,S008,Cash,Completed
O031644,2024-02-20,C04179,S011,Cash,Cancelled
O031645,2024-01-05,C01571,S031,E-Wallet,Completed
O031646,2024-02-23,C03085,S031,Bank Transfer,Completed
O031647,2025-10-19,C04586,S031,E-Wallet,Completed
O031648,2025-01-31,C02672,S031,Debit Card,Completed
O031649,2025-11-02,C00273,S020,Debit Card,Completed
O031650,2024-05-28,C04674,S026,E-Wallet,Completed
O031651,2024-09-12,C00862,S028,Cash,Completed
O031652,2024-06-03,C04996,S018,Cash,Completed
O031653,2024-10-14,C04996,S007,Credit Card,Completed
O031654,2024-05-14,C02774,S005,E-Wallet,Completed
O031655,2025-10-23,C04990,S031,Credit Card,Completed
O031656,2024-03-30,C03728,S031,Debit Card,Completed
O031657,2024-04-12,C00386,S001,Debit Card,Completed
O031658,2024-06-10,C02510,S031,Credit Card,Completed
O031659,2024-07-10,C01637,S031,E-Wallet,Completed
O031660,2025-04-25,C04805,S031,Debit Card,Completed
O031661,2024-02-03,C04879,S004,E-Wallet,Completed
O031662,2025-10-08,C00556,S007,Debit Card,Cancelled
O031663,2024-03-07,C03990,S031,E-Wallet,Completed
O031664,2024-05-12,C02255,S031,E-Wallet,Completed
O031665,2025-09-28,C01982,S031,E-Wallet,Completed
O031666,2025-08-07,C01524,S031,Credit Card,Completed
