order_detail_id,order_id,product_id,quantity,unit_price,discount_pct,sales_amount,unit_cost,cost_amount,profit_amount
OD0068220,O037761,P0034,2,5664266.03,0.08,10422497.61,4726764.33,9453528.66,968968.95
OD0068221,O037761,P0062,2,3001151.41,0.043,5744089.06,2408776.67,4817553.34,926535.72
OD0068222,O037762,P0088,1,2819777.69,0.1161,2492496.17,2060938.66,2060938.66,431557.51
OD0068223,O037762,P0185,2,40007.21,0.0529,75783.47,29053.23,58106.46,17677.01
OD0068224,O037763,P0113,1,200432.46,0.232,153934.7,157671.52,157671.52,-3736.82
OD0068225,O037764,P0085,1,3774089.51,0.1756,3111296.12,2868577.45,2868577.45,242718.67
OD0068226,O037764,P0281,1,31285.46,0.0562,29525.91,20546.58,20546.58,8979.33
OD0068227,O037765,P0050,3,9433517.47,0.0986,25510711.38,7821205.87,23463617.61,2047093.77
OD0068228,O037766,P0243,1,171316.35,0.0476,163163.52,123853.16,123853.16,39310.36
OD0068229,O037766,P0132,1,2063685.36,0.1742,1704249.75,1414543.1,1414543.1,289706.65
OD0068230,O037766,P0111,1,294208.53,0.1199,258945.67,199535.97,199535.97,59409.7
OD0068231,O037766,P0268,1,19812.94,0.13,17236.8,14946.37,14946.37,2290.43
OD0068232,O037767,P0033,1,2671478.78,0.0656,2496218.84,2343153.05,2343153.05,153065.79
OD0068233,O037767,P0190,3,730553.13,0.0754,2026421.62,511918.33,1535754.99,490666.63
OD0068234,O037767,P0281,2,31328.95,0.063,58709.95,20546.58,41093.16,17616.79
OD0068235,O037767,P0279,1,1508348.5,0.0227,1474158.71,1148396.04,1148396.04,325762.67
OD0068236,O037768,P0010,1,991936.1,0.0993,893412.28,837339.32,837339.32,56072.96
OD0068237,O037768,P0222,3,141756.26,0.1171,375458.03,97179.55,291538.65,83919.38
OD0068238,O037769,P0236,1,195070.67,0.1167,172310.68,129693.47,129693.47,42617.21
OD0068239,O037769,P0184,2,1569870.46,0.1243,2749534.96,1084880.46,2169760.92,579774.04
OD0068240,O037770,P0037,6,13889609.89,0.2736,60536947.98,11706271.19,70237627.14,-9700679.16
OD0068241,O037771,P0052,3,5352947.88,0.1521,13615810.92,4759744.91,14279234.73,-663423.81
OD0068242,O037771,P0160,1,937134.9,0.1068,837046.53,592126.26,592126.26,244920.27
OD0068243,O037771,P0040,1,886206.66,0.1682,737168.66,709833.61,709833.61,27335.05
OD0068244,O037771,P0134,1,369431.15,0.0544,349336.58,229266.72,229266.72,120069.86
OD0068245,O037772,P0077,1,296947.09,0.198,238136.99,203600.42,203600.42,34536.57
OD0068246,O037772,P0045,1,494530.12,0.129,430744.22,420222.98,420222.98,10521.24
OD0068247,O037773,P0051,1,541109.77,0.0586,509418.28,450326.67,450326.67,59091.61
OD0068248,O037774,P0129,4,152433.6,0.1478,519639.35,81273.24,325092.96,194546.39
OD0068249,O037774,P0059,2,4670905.47,0.2911,6622260.37,3953597.22,7907194.44,-1284934.07
OD0068250,O037774,P0108,2,4036070.18,0.2663,5922196.98,2969966.9,5939933.8,-17736.82
OD0068251,O037775,P0150,1,280811.08,0.1225,246413.41,140236.6,140236.6,106176.81
OD0068252,O037776,P0168,1,254307.01,0.1131,225555.47,149483.46,149483.46,76072.01
OD0068253,O037776,P0268,3,18974.18,0.066,53167.58,14946.37,44839.11,8328.47
OD0068254,O037777,P0254,3,2948675.54,0.0696,8230118.05,1997287.4,5991862.2,2238255.85
OD0068255,O037777,P0300,1,1843503.85,0.0701,1714260.57,1273833.82,1273833.82,440426.75
OD0068256,O037778,P0300,1,1796254.14,0.0907,1633254.05,1273833.82,1273833.82,359420.23
OD0068257,O037779,P0040,1,869936.03,0.0595,818192.26,709833.61,709833.61,108358.65
OD0068258,O037779,P0171,2,148682.69,0.0536,281437.6,77750.13,155500.26,125937.34
OD0068259,O037779,P0277,1,33199.55,0.0294,32222.78,23106.31,23106.31,9116.47
OD0068260,O037779,P0253,2,2781246.05,0.1156,4919335.16,1866730.12,3733460.24,1185874.92
OD0068261,O037779,P0155,1,151141.61,0.1258,132130.12,79286.52,79286.52,52843.6
OD0068262,O037780,P0252,1,140583.71,0.0604,132092.43,89021.94,89021.94,43070.49
OD0068263,O037780,P0242,1,928262.76,0.0653,867655.1,546004.41,546004.41,321650.69
OD0068264,O037780,P0270,1,163585.71,0.0348,157895.22,128811.84,128811.84,29083.38
OD0068265,O037781,P0217,2,34620.33,0.1394,59589.63,23910.13,47820.26,11769.37
OD0068266,O037782,P0163,1,564375.14,0.0444,539292.7,303317.6,303317.6,235975.1
OD0068267,O037782,P0181,1,544429.49,0.1574,458758.71,380284.93,380284.93,78473.78
OD0068268,O037783,P0125,1,58749.64,0.0846,53780.64,30289.96,30289.96,23490.68
OD0068269,O037784,P0052,1,5368318.01,0.0401,5152941.12,4759744.91,4759744.91,393196.21
OD0068270,O037785,P0271,1,1864161.84,0.0698,1733967.71,1480721.74,1480721.74,253245.97
OD0068271,O037785,P0278,1,2357350.86,0.0764,2177275.63,1590807.6,1590807.6,586468.03
OD0068272,O037786,P0066,3,1606651.78,0.1886,3910717.91,1446544.62,4339633.86,-428915.95
OD0068273,O037786,P0004,4,799234.86,0.2011,2554161.46,686327.13,2745308.52,-191147.06
OD0068274,O037786,P0129,6,152267.17,0.1943,736055.95,81273.24,487639.44,248416.51
OD0068275,O037786,P0227,4,539132.15,0.1555,1821212.02,357389.01,1429556.04,391655.98
OD0068276,O037786,P0034,2,5561627.44,0.1258,9723612.17,4726764.33,9453528.66,270083.51
OD0068277,O037787,P0012,5,681818.61,0.1463,2910415.14,607117.74,3035588.7,-125173.56
OD0068278,O037788,P0093,1,1099809.62,0.1226,964943.58,835696.66,835696.66,129246.92
OD0068279,O037789,P0287,1,2807875.98,0.0817,2578547.85,2024963.77,2024963.77,553584.08
OD0068280,O037789,P0173,1,1919163.08,0.0537,1816160.74,1150186.66,1150186.66,665974.08
OD0068281,O037789,P0088,2,2827050.0,0.1075,5046564.86,2060938.66,4121877.32,924687.54
OD0068282,O037789,P0149,3,81918.89,0.1014,220827.59,46835.29,140505.87,80321.72
OD0068283,O037790,P0134,4,365126.38,0.2368,1114610.73,229266.72,917066.88,197543.85
OD0068284,O037790,P0089,1,746602.15,0.1443,638870.51,543656.95,543656.95,95213.56
OD0068285,O037791,P0044,5,10632834.02,0.1241,46564901.42,9619558.06,48097790.3,-1532888.88
OD0068286,O037791,P0295,5,98072.9,0.1381,422649.28,64787.72,323938.6,98710.68
OD0068287,O037791,P0249,2,1340769.54,0.09,2440113.66,843827.59,1687655.18,752458.48
OD0068288,O037791,P0019,5,1977655.43,0.1326,8576777.95,1752706.76,8763533.8,-186755.85
OD0068289,O037792,P0136,2,1165501.89,0.1382,2008750.25,610120.01,1220240.02,788510.23
OD0068290,O037792,P0142,1,577687.3,0.1,519912.52,349959.28,349959.28,169953.24
OD0068291,O037793,P0088,5,2753752.14,0.1326,11943057.14,2060938.66,10304693.3,1638363.84
OD0068292,O037793,P0211,2,1731232.11,0.095,3133465.31,989693.92,1979387.84,1154077.47
OD0068293,O037793,P0150,1,277034.45,0.2458,208935.23,140236.6,140236.6,68698.63
OD0068294,O037794,P0139,2,139226.08,0.0196,273000.99,94821.26,189642.52,83358.47
OD0068295,O037795,P0137,2,963274.08,0.0383,1852795.53,473696.13,947392.26,905403.27
OD0068296,O037795,P0242,2,911873.4,0.092,1655874.06,546004.41,1092008.82,563865.24
OD0068297,O037795,P0097,1,4378455.12,0.0884,3991466.37,3390875.99,3390875.99,600590.38
OD0068298,O037796,P0164,1,157158.87,0.0865,143560.74,106940.97,106940.97,36619.77
OD0068299,O037797,P0193,2,696921.79,0.096,1260095.26,479320.12,958640.24,301455.02
OD0068300,O037797,P0188,2,201982.48,0.1698,335353.35,142390.71,284781.42,50571.93
OD0068301,O037797,P0123,1,227931.65,0.1047,204075.8,119940.33,119940.33,84135.47
OD0068302,O037798,P0005,1,2268438.23,0.2215,1766078.06,1967776.83,1967776.83,-201698.77
OD0068303,O037798,P0140,1,210139.81,0.0386,202026.94,148969.08,148969.08,53057.86
OD0068304,O037799,P0127,2,2473745.2,0.1302,4303361.47,1320170.83,2640341.66,1663019.81
OD0068305,O037800,P0101,2,13973756.93,0.1774,22988306.34,10440335.52,20880671.04,2107635.3
OD0068306,O037800,P0187,1,224571.16,0.119,197848.37,133695.36,133695.36,64153.01
OD0068307,O037801,P0268,1,19273.12,0.1425,16526.85,14946.37,14946.37,1580.48
OD0068308,O037801,P0001,2,16085826.19,0.1735,26588754.3,14116262.75,28232525.5,-1643771.2
OD0068309,O037802,P0029,1,3712218.17,0.097,3352299.72,3313680.43,3313680.43,38619.29
OD0068310,O037803,P0015,1,648524.83,0.1372,559541.39,554928.95,554928.95,4612.44
OD0068311,O037804,P0195,2,231644.91,0.0134,457084.26,163192.83,326385.66,130698.6
OD0068312,O037804,P0119,2,349392.6,0.0651,653308.04,262402.72,524805.44,128502.6
OD0068313,O037805,P0209,1,1732484.86,0.1414,1487559.95,1040334.51,1040334.51,447225.44
OD0068314,O037805,P0109,1,1222262.26,0.0495,1161754.55,917178.7,917178.7,244575.85
OD0068315,O037805,P0219,2,1856324.17,0.1219,3260191.74,1022735.86,2045471.72,1214720.02
OD0068316,O037806,P0108,4,4128872.22,0.0868,15082101.69,2969966.9,11879867.6,3202234.09
OD0068317,O037806,P0126,5,1833969.73,0.1101,8159896.24,1214055.51,6070277.55,2089618.69
OD0068318,O037807,P0025,5,7449749.49,0.2239,28908386.4,6520851.77,32604258.85,-3695872.45
OD0068319,O037807,P0115,1,1610337.78,0.0897,1465934.11,1167377.86,1167377.86,298556.25
OD0068320,O037808,P0156,1,99868.42,0.0738,92494.61,52483.34,52483.34,40011.27
OD0068321,O037808,P0107,1,3506180.77,0.0534,3319043.47,2296983.22,2296983.22,1022060.25
OD0068322,O037809,P0070,2,4987788.82,0.1109,8868903.15,4240330.32,8480660.64,388242.51
OD0068323,O037809,P0123,2,220942.74,0.0558,417227.85,119940.33,239880.66,177347.19
OD0068324,O037810,P0153,5,545009.51,0.1336,2361001.54,318679.04,1593395.2,767606.34
OD0068325,O037811,P0227,1,517049.29,0.1505,439246.55,357389.01,357389.01,81857.54
OD0068326,O037811,P0020,2,862588.8,0.1166,1523995.07,742477.2,1484954.4,39040.67
OD0068327,O037812,P0203,1,858776.24,0.0651,802828.73,540731.73,540731.73,262097.0
OD0068328,O037813,P0207,1,1705285.46,0.0486,1622431.35,1014198.14,1014198.14,608233.21
OD0068329,O037814,P0129,1,156651.1,0.1405,134637.7,81273.24,81273.24,53364.46
OD0068330,O037814,P0080,3,967965.76,0.0742,2688303.41,711895.37,2135686.11,552617.3
OD0068331,O037815,P0102,2,1925698.05,0.0746,3563895.74,1275290.32,2550580.64,1013315.1
OD0068332,O037816,P0161,5,1974797.2,0.1366,8524750.76,1349686.11,6748430.55,1776320.21
OD0068333,O037817,P0137,6,913721.57,0.186,4462786.0,473696.13,2842176.78,1620609.22
OD0068334,O037817,P0159,3,52706.6,0.2348,120996.49,32379.24,97137.72,23858.77
OD0068335,O037818,P0108,1,3924624.41,0.0,3924624.41,2969966.9,2969966.9,954657.51
OD0068336,O037818,P0038,2,770052.65,0.069,1433914.49,648961.45,1297922.9,135991.59
OD0068337,O037819,P0124,1,130915.93,0.0975,118150.07,83380.9,83380.9,34769.17
OD0068338,O037820,P0185,1,39861.12,0.1461,34035.65,29053.23,29053.23,4982.42
OD0068339,O037821,P0276,2,469042.88,0.1931,756941.07,352329.84,704659.68,52281.39
OD0068340,O037821,P0256,2,4644094.52,0.0877,8473940.25,3030055.77,6060111.54,2413828.71
OD0068341,O037821,P0197,2,142039.64,0.1715,235369.25,98786.53,197573.06,37796.19
OD0068342,O037821,P0040,2,892688.98,0.1473,1522355.95,709833.61,1419667.22,102688.73
OD0068343,O037821,P0072,1,211882.38,0.1988,169768.75,163208.98,163208.98,6559.77
OD0068344,O037822,P0024,1,1178818.58,0.1627,987057.69,931317.33,931317.33,55740.36
OD0068345,O037822,P0017,2,653506.68,0.1714,1082977.18,540734.34,1081468.68,1508.5
OD0068346,O037823,P0040,5,889236.79,0.253,3321159.06,709833.61,3549168.05,-228008.99
OD0068347,O037823,P0300,4,1788924.61,0.0699,6655658.05,1273833.82,5095335.28,1560322.77
OD0068348,O037824,P0278,2,2386573.03,0.0717,4430756.18,1590807.6,3181615.2,1249140.98
OD0068349,O037824,P0149,1,81761.09,0.1871,66459.74,46835.29,46835.29,19624.45
OD0068350,O037825,P0040,1,865006.03,0.0545,817879.68,709833.61,709833.61,108046.07
OD0068351,O037826,P0281,1,31047.59,0.0,31047.59,20546.58,20546.58,10501.01
OD0068352,O037826,P0059,1,4594847.79,0.0324,4445902.92,3953597.22,3953597.22,492305.7
OD0068353,O037827,P0053,5,529152.57,0.1427,2268110.22,470537.19,2352685.95,-84575.73
OD0068354,O037827,P0010,2,970756.78,0.0971,1753025.07,837339.32,1674678.64,78346.43
OD0068355,O037827,P0237,2,1932484.73,0.127,3374160.95,1353988.21,2707976.42,666184.53
OD0068356,O037827,P0139,5,143397.91,0.0919,651079.24,94821.26,474106.3,176972.94
OD0068357,O037827,P0150,2,280151.68,0.1606,470299.23,140236.6,280473.2,189826.03
OD0068358,O037828,P0055,1,1189846.56,0.0749,1100770.67,1064689.23,1064689.23,36081.44
OD0068359,O037829,P0134,2,365526.92,0.1018,656604.71,229266.72,458533.44,198071.27
OD0068360,O037830,P0154,3,140004.2,0.0927,381066.36,90912.7,272738.1,108328.26
OD0068361,O037830,P0071,5,7377231.55,0.1493,31379216.49,5621303.73,28106518.65,3272697.84
OD0068362,O037830,P0113,2,201103.53,0.1022,361089.67,157671.52,315343.04,45746.63
OD0068363,O037830,P0216,3,133130.87,0.1283,348142.59,82727.87,248183.61,99958.98
OD0068364,O037830,P0050,2,8992771.27,0.1439,15397034.48,7821205.87,15642411.74,-245377.26
OD0068365,O037831,P0154,1,139759.61,0.0949,126499.26,90912.7,90912.7,35586.56
OD0068366,O037832,P0037,3,13947348.41,0.2353,31997093.5,11706271.19,35118813.57,-3121720.07
OD0068367,O037832,P0131,1,296115.25,0.1831,241909.61,176014.91,176014.91,65894.7
OD0068368,O037833,P0175,2,552748.1,0.0878,1008388.8,368182.29,736364.58,272024.22
OD0068369,O037834,P0274,1,30416.42,0.1087,27109.0,21207.96,21207.96,5901.04
OD0068370,O037834,P0272,5,324215.92,0.1505,1377033.91,252111.53,1260557.65,116476.26
OD0068371,O037834,P0140,3,219018.9,0.259,486903.37,148969.08,446907.24,39996.13
OD0068372,O037835,P0212,1,29468.2,0.0955,26652.8,19797.96,19797.96,6854.84
OD0068373,O037835,P0101,1,13651134.74,0.1046,12223240.86,10440335.52,10440335.52,1782905.34
OD0068374,O037835,P0026,1,6029623.22,0.0291,5854102.75,5213611.43,5213611.43,640491.32
OD0068375,O037835,P0188,1,197745.82,0.017,194376.72,142390.71,142390.71,51986.01
OD0068376,O037835,P0115,1,1599061.32,0.0354,1542478.79,1167377.86,1167377.86,375100.93
OD0068377,O037836,P0078,1,752253.26,0.0731,697268.18,580311.88,580311.88,116956.3
OD0068378,O037836,P0193,3,686411.22,0.0546,1946774.84,479320.12,1437960.36,508814.48
OD0068379,O037836,P0289,1,346755.99,0.1193,305397.11,226083.62,226083.62,79313.49
OD0068380,O037836,P0106,1,12189355.83,0.0806,11206712.35,7939147.12,7939147.12,3267565.23
OD0068381,O037837,P0106,1,12127884.07,0.1441,10380672.79,7939147.12,7939147.12,2441525.67
OD0068382,O037838,P0255,1,237557.87,0.0947,215053.01,147902.71,147902.71,67150.3
OD0068383,O037838,P0023,1,897695.4,0.0538,849383.42,761116.39,761116.39,88267.03
OD0068384,O037839,P0029,3,3789740.99,0.0553,10740093.22,3313680.43,9941041.29,799051.93
OD0068385,O037840,P0192,1,34420.98,0.0127,33985.12,21401.98,21401.98,12583.14
OD0068386,O037840,P0187,1,226405.06,0.1098,201554.54,133695.36,133695.36,67859.18
OD0068387,O037841,P0146,4,55128.56,0.0749,204000.36,34462.45,137849.8,66150.56
OD0068388,O037842,P0211,3,1668368.48,0.2119,3944540.48,989693.92,2969081.76,975458.72
OD0068389,O037842,P0203,2,859692.35,0.2596,1273117.78,540731.73,1081463.46,191654.32
OD0068390,O037843,P0169,1,293141.35,0.0884,267236.46,188192.6,188192.6,79043.86
OD0068391,O037843,P0107,1,3371781.41,0.0971,3044350.29,2296983.22,2296983.22,747367.07
OD0068392,O037843,P0228,1,252745.85,0.1255,221027.56,167025.26,167025.26,54002.3
OD0068393,O037843,P0138,1,2102194.67,0.0717,1951466.8,1417401.98,1417401.98,534064.82
OD0068394,O037844,P0084,1,1936434.2,0.1688,1609517.21,1488769.41,1488769.41,120747.8
OD0068395,O037845,P0150,1,275044.97,0.0823,252408.82,140236.6,140236.6,112172.22
OD0068396,O037845,P0043,3,1985771.05,0.0817,5470743.73,1700829.31,5102487.93,368255.8
OD0068397,O037846,P0079,2,5803392.97,0.162,9726721.96,4263246.36,8526492.72,1200229.24
OD0068398,O037846,P0098,1,15003673.89,0.0995,13510172.29,11905091.96,11905091.96,1605080.33
OD0068399,O037846,P0155,1,147818.21,0.1064,132090.73,79286.52,79286.52,52804.21
OD0068400,O037846,P0127,3,2417848.55,0.1756,5980027.12,1320170.83,3960512.49,2019514.63
OD0068401,O037847,P0028,1,817038.25,0.1231,716448.36,699810.26,699810.26,16638.1
OD0068402,O037847,P0294,1,916377.89,0.0777,845202.2,660911.45,660911.45,184290.75
OD0068403,O037848,P0219,3,1819625.21,0.0766,5040792.49,1022735.86,3068207.58,1972584.91
OD0068404,O037848,P0178,2,644515.18,0.1167,1138642.68,344847.75,689695.5,448947.18
OD0068405,O037848,P0065,1,2212128.53,0.1458,1889553.74,1854699.47,1854699.47,34854.27
OD0068406,O037848,P0265,1,1610804.05,0.0754,1489428.39,1139441.65,1139441.65,349986.74
OD0068407,O037848,P0051,1,521811.58,0.1592,438726.53,450326.67,450326.67,-11600.14
OD0068408,O037849,P0263,1,1210275.34,0.085,1107383.98,952546.61,952546.61,154837.37
OD0068409,O037850,P0249,1,1337745.89,0.046,1276191.83,843827.59,843827.59,432364.24
OD0068410,O037850,P0082,1,568491.71,0.0473,541577.93,444465.13,444465.13,97112.8
OD0068411,O037850,P0296,3,1273545.94,0.0302,3705205.43,828728.93,2486186.79,1219018.64
OD0068412,O037851,P0197,1,148488.03,0.165,123993.55,98786.53,98786.53,25207.02
OD0068413,O037852,P0205,1,1189555.39,0.0932,1078743.0,717911.05,717911.05,360831.95
OD0068414,O037852,P0023,1,888378.88,0.1057,794449.02,761116.39,761116.39,33332.63
OD0068415,O037852,P0014,1,1271890.86,0.1146,1126096.95,1089176.16,1089176.16,36920.79
OD0068416,O037852,P0263,1,1268756.47,0.0769,1171230.04,952546.61,952546.61,218683.43
OD0068417,O037853,P0142,3,581095.06,0.0573,1643470.51,349959.28,1049877.84,593592.67
OD0068418,O037853,P0292,1,17655.15,0.129,15376.85,14094.97,14094.97,1281.88
OD0068419,O037854,P0005,1,2253131.2,0.1334,1952626.23,1967776.83,1967776.83,-15150.6
OD0068420,O037855,P0097,1,4177816.68,0.037,4023283.91,3390875.99,3390875.99,632407.92
OD0068421,O037856,P0181,3,532467.56,0.0,1597402.67,380284.93,1140854.79,456547.88
OD0068422,O037856,P0122,1,2053536.7,0.0921,1864385.89,1032437.93,1032437.93,831947.96
OD0068423,O037856,P0031,1,1384413.08,0.1775,1138701.46,1142098.23,1142098.23,-3396.77
OD0068424,O037856,P0215,1,994523.04,0.0254,969259.66,742664.12,742664.12,226595.54
OD0068425,O037857,P0211,1,1643564.28,0.0948,1487769.48,989693.92,989693.92,498075.56
OD0068426,O037857,P0193,1,659108.67,0.0774,608085.29,479320.12,479320.12,128765.17
OD0068427,O037858,P0103,1,3031032.82,0.1269,2646541.05,2170353.14,2170353.14,476187.91
OD0068428,O037859,P0170,2,79032.89,0.0213,154702.65,47074.69,94149.38,60553.27
OD0068429,O037859,P0193,1,670417.68,0.0325,648653.02,479320.12,479320.12,169332.9
OD0068430,O037860,P0030,2,637138.49,0.108,1136708.11,575129.53,1150259.06,-13550.95
OD0068431,O037860,P0275,2,300698.66,0.0513,570524.55,237023.91,474047.82,96476.73
OD0068432,O037860,P0115,2,1552934.37,0.0236,3032491.75,1167377.86,2334755.72,697736.03
OD0068433,O037861,P0080,3,992243.44,0.2416,2257444.75,711895.37,2135686.11,121758.64
OD0068434,O037862,P0101,1,14154065.32,0.1897,11468635.56,10440335.52,10440335.52,1028300.04
OD0068435,O037863,P0267,2,26621.33,0.1252,46575.11,18015.57,36031.14,10543.97
OD0068436,O037863,P0249,1,1362764.1,0.1771,1121425.29,843827.59,843827.59,277597.7
OD0068437,O037864,P0075,6,1119307.04,0.1307,5837874.46,790158.9,4740953.4,1096921.06
OD0068438,O037865,P0048,2,949336.24,0.0969,1714768.5,764468.52,1528937.04,185831.46
OD0068439,O037866,P0033,1,2643108.84,0.1533,2237881.15,2343153.05,2343153.05,-105271.9
OD0068440,O037867,P0057,3,8725185.19,0.1078,23354943.21,7589022.19,22767066.57,587876.64
OD0068441,O037867,P0016,1,960343.92,0.0831,880561.69,812885.54,812885.54,67676.15
OD0068442,O037868,P0262,5,210226.58,0.2405,798309.58,158934.95,794674.75,3634.83
OD0068443,O037868,P0079,3,5707102.71,0.1917,13838910.67,4263246.36,12789739.08,1049171.59
OD0068444,O037868,P0119,6,351809.92,0.1547,1784253.92,262402.72,1574416.32,209837.6
OD0068445,O037869,P0054,1,3559189.83,0.136,3075007.39,3140735.19,3140735.19,-65727.8
OD0068446,O037870,P0090,5,520738.16,0.2025,2076525.53,385181.62,1925908.1,150617.43
OD0068447,O037871,P0091,1,6951196.76,0.1428,5958764.65,4861111.71,4861111.71,1097652.94
OD0068448,O037872,P0123,5,220472.25,0.1898,893091.43,119940.33,599701.65,293389.78
OD0068449,O037872,P0152,6,1304563.37,0.231,6018983.24,741157.06,4446942.36,1572040.88
OD0068450,O037873,P0215,1,995992.38,0.039,957119.99,742664.12,742664.12,214455.87
OD0068451,O037873,P0142,3,598690.83,0.1058,1605975.02,349959.28,1049877.84,556097.18
OD0068452,O037873,P0056,1,611692.68,0.0658,571447.92,547785.57,547785.57,23662.35
OD0068453,O037873,P0258,2,1476866.23,0.0925,2680458.25,1031237.5,2062475.0,617983.25
OD0068454,O037874,P0056,4,628624.33,0.1629,2104924.63,547785.57,2191142.28,-86217.65
OD0068455,O037875,P0099,2,1386351.73,0.0248,2703814.61,1068586.18,2137172.36,566642.25
OD0068456,O037875,P0263,1,1211843.33,0.0915,1100996.78,952546.61,952546.61,148450.17
OD0068457,O037876,P0104,2,105782.18,0.1569,178369.08,85545.09,171090.18,7278.9
OD0068458,O037877,P0088,1,2796044.75,0.1306,2430976.64,2060938.66,2060938.66,370037.98
OD0068459,O037877,P0231,1,3030092.04,0.0666,2828312.98,2112639.67,2112639.67,715673.31
OD0068460,O037877,P0045,1,492942.86,0.0442,471135.84,420222.98,420222.98,50912.86
OD0068461,O037878,P0124,1,133237.73,0.1565,112385.52,83380.9,83380.9,29004.62
OD0068462,O037878,P0264,3,980941.56,0.1517,2496542.68,797742.73,2393228.19,103314.49
OD0068463,O037878,P0190,2,718564.37,0.1845,1172013.3,511918.33,1023836.66,148176.64
OD0068464,O037879,P0262,2,205713.67,0.0251,401091.76,158934.95,317869.9,83221.86
OD0068465,O037879,P0062,1,2872415.88,0.0876,2620758.06,2408776.67,2408776.67,211981.39
